Unformatted_API_UWI_14,ENVOperator,FirstProdDate,LateralLength_FT,ProppantIntensity_LBSPerFT,WaterIntensity_GALPerFT,OilGravity_API,AvgHzDistAtDrillTimeSameZone_FT,ClosestHzDistAtDrillTimeSameZone_FT,WellName,First12MonthOil_BBL,First12MonthGas_MCF
42109333280000,COTERRA ENERGY,4/1/2019,9757,2275.9746,2078.5032,43,1266.028678,1266.028678,BROKERS TIP 24 STATE UNIT 5H,234422,1616174
42389372160000,"MAPLE ENERGY HOLDINGS, LLC",11/1/2018,5058,2815.1997,2908.7104,49,,,WHIRLAWAY 24 4H,115482,312718
42389373500000,COLGATE OPERATING,10/1/2018,7299,2589.5076,2520.6865,49,,,BUFFALO TRACE STATE 22-21 UNIT 1H,68647,881153
42389351460000,OCCIDENTAL,11/1/2016,4680,1412.2002,1375.7916,50,,,BIG PINEY 57-2-29 1H,1627,6290
42109333710000,CAPITAN ENERGY INC,5/1/2019,4570,2752.065,2688.5708,53,1498.176743,1498.176743,ROXANNE FEE 46 4H,119493,592786
42389375260000,EOG,10/1/2020,8775,2527.5806,1767.0035,61,1103.675007,778.8980288,STATE BLUEWING UNIT A 3H,75759,803014
42389379190000,APA CORP,,4490.369,,,,781.9409758,781.9409758,MEADE 409AH,,
42389379730000,CHEVRON,9/1/2019,6954,2486.355,2113.7283,48,1533.69085,795.0561758,LUKE SHORT 38-37 UNIT A 6H,125046.47,321362
42389342940000,APR OPERATING,,5915.012,,,,,,OATMAN UNIT 11-2 1H,,
42389341200000,COTERRA ENERGY,11/1/2014,4731,1356.3169,1819.6804,49,877.8449212,834.4903848,ANACONDA STATE 55-2 4H,46862.355,168249.39
42475372100000,SHELL,9/1/2018,4822,2370.6667,1156.8378,46,1177.411655,1156.529141,BRAMBLETT 34-197 WRD 2H,77920.15,354944.72
42389364400000,CONOCOPHILLIPS,10/1/2018,10125,2017.5724,2157.1772,42,992.4544504,971.3744427,THE SPHINX 702H,171827.33,278740.2
42389371800000,COTERRA ENERGY,6/1/2019,9358,2499.51,2167.8037,51,878.9875282,876.2494065,HARDSCRABBLE STATE 57-34 UNIT 4H,182620,977998
42389341870000,CHEVRON,8/1/2014,4092,1168.2539,1362.7317,44,,,DYNAMITE DAN 37 1H,118450,241616
42389341870001,CHEVRON,8/1/2014,4092,1233.8202,1550.6943,44,,,DYNAMITE DAN 37 1H,,
42389364969000,"MAPLE ENERGY HOLDINGS, LLC",11/1/2018,,,,,,,SPECIAL EFFORT 18 1H,,
42389363190100,EOG,8/1/2018,,,,,,,STATE CREEK 17-8 UNIT 3H,,
42389340290000,CONOCOPHILLIPS,5/1/2014,4372,1677.5385,1586.9097,45,2093.489907,2093.489907,RAIL SPLITTER 101H,71158.016,189634.75
42389338690000,CONOCOPHILLIPS,11/1/2014,5539,2336.7876,2498.7002,43,,,TYCOON B 601H,182002.27,602388.7
42389349340000,OCCIDENTAL,1/1/2016,8089,1419.9766,1409.1013,49,,,HARRISON UNIT 2-38 1H,31914,217588
42389341810000,OCCIDENTAL,12/1/2014,4078,2411.7302,4579.928,43,,,PECK STATE 258 6H,315819.4,432013.16
42389340960000,COTERRA ENERGY,11/1/2014,4730,1402.8702,1780.0543,49,920.7952599,920.7952599,ANACONDA STATE 55-2 2H,184115.05,420045
42389351460001,OCCIDENTAL,11/1/2016,4680,,,,,,BIG PINEY 57-2-29 1H,,
42389336179000,EOG,10/1/2013,,,,,,,STATE PHILLIPS 56 301H,,
42389336170000,EOG,10/1/2013,4495,1428.6652,1409.3032,48,,,STATE PHILLIPS 56 301H,111147,502300
42389338700000,OCCIDENTAL,3/1/2014,3227,1420.3406,1302.1614,,942.9528446,942.9528446,EAGLE STATE 28 5H,94206.305,229577.4
42389367050000,EOG,8/1/2018,7803,2413.6777,2311.674,48,748.7887024,746.9267596,STATE CREEK 17-8 UNIT 4H,217253,1060765
42389367210000,EOG,10/1/2018,10175,2340.902,2070.1604,48,,,STATE MAYFLY UNIT 4H,168496,1241399
42389371300000,COTERRA ENERGY,12/1/2018,9356,2376.2766,2006.4323,41,,,WOLVERINE STATE 55-1 UNIT B 2H,332897,1308680
42389373510000,COTERRA ENERGY,4/1/2019,6298,2288.5608,1969.4426,48,1523.745428,1523.745428,SANDLOT STATE U 13H,146836.22,816850.56
42389379230000,CENTENNIAL RESOURCE DEVELOPMENT,5/1/2019,8876,2878.6516,2375.6782,46,893.9950583,893.9950583,PARKER F U 46H,173783,486709
42109334420000,APR OPERATING,10/1/2019,9406,1468.4072,1384.9819,51,1853.507995,1853.507995,LEE CALDWELL STATE UNIT 4WA,53248,587626
42389379780000,CHEVRON,6/1/2019,7562,2533.5044,1959.8975,44,1043.598779,828.5229365,BLACK BART STATE 25-12-54 7H,159376.33,404901.9
42389380500000,DIAMONDBACK,7/1/2019,10501,1905.6967,2025.9642,46,906.9177713,906.9177713,VICTORY STATE F 54-14-19 602H,300579,1212477
42389358730000,CENTENNIAL RESOURCE DEVELOPMENT,6/1/2017,4559,2432.5022,2410.753,45,1072.510681,1072.510681,LITTLE FUNDAMENTAL 4-52 2H,147757,545679
42109331200000,CHEVRON,6/1/2018,10165,2376.5957,1944.3192,47,1839.55261,1839.55261,HAY EVELYNN 17/20 0013WA,295125,1047862
42389385090000,BP,6/1/2020,6957,2617.7354,2736.0974,49,656.1093278,656.1093278,STATE LOST & FOUND 57-T2-20X17 W112H,193228,649023
42389386440000,RIO O&G II LLC,2/1/2020,9898,2630.0212,1752.9377,50,1315.365731,1315.365731,ALEXANDER STATE UNIT 58-2-24 4H,176292,810991
42301347790000,"CP EXPLORATION III OPERATING,LLC",1/1/2021,6595,2467.2935,2208.3147,49,,,B AND B 1H,,
42389349770100,PDC ENERGY,12/1/2015,4487,,1389.9631,47,,,BOREAS 79 1H,111066,267642
42389388790000,EOG,9/1/2021,7251,2544.8008,1862.2028,62,,,STATE ABSAROKA UNIT 711H,,
42389389920000,DEVON,10/1/2020,10310,2508.7341,1950.4299,47,1028.905286,1028.905286,HERC STATE 6-15-54-4D 413H,326324,1443738
42389348390000,EOG,11/1/2015,5191,2098.301,2108.204,50,,,STATE APACHE 57 204H,205729,737403
42389349500000,OCCIDENTAL,6/1/2016,7597,1754.5946,1558.214,43,1526.123531,786.8060166,"BUZZARD STATE ""21"" UNIT 15H",179000.11,431873.75
42389349309000,EOG,12/1/2015,,,,,,,STATE GATEWAY UNIT 2H,,
42475370210100,BATTALION OIL,1/1/2016,,,,,,,MONROE 34-232 3HS,,
42389349840000,EOG,2/1/2016,4404,1978.2439,2148.4124,51,,,STATE BB KING 32 2H,24260,223942
42389334660000,CHEVRON,1/1/2013,4050,607.40466,790.36743,42,,,PEARCE 195-13 1H,41446,67740
42389340540000,CONOCOPHILLIPS,3/1/2014,4986,1122.0792,1121.8275,45,,,OLD HICKORY STATE 1404H,201255.27,439142.4
42389348790000,OCCIDENTAL,9/1/2015,4416,,24.92799,43,1220.882585,635.6573433,EAGLE STATE 28 14H,52036.31,104459.875
42389340670000,CHEVRON,7/1/2014,3874,1197.9866,1331.413,43,615.4360931,615.4360931,BLACK JACK 16 3H,34216.574,101183.12
42389355480000,"ATLANTIC RESOURCES COMPANY, LLC",8/1/2017,,,,,,,STATE DAGGER 37-48 1H,,
42389345970000,CHEVRON,8/1/2017,4508,3065.2498,2958.6038,44,721.7805448,721.7805448,CITY OF PECOS 24 UNIT A 1H,188102,378869
42389349770000,PDC ENERGY,12/1/2015,,,,,,,BOREAS 79 1H,,
42389350580000,CENTENNIAL RESOURCE DEVELOPMENT,2/1/2016,6506,2590.295,2480.2363,46,,,FOLK ROLWING A 4-34 33 1H,117173,1507352
42389350820000,EOG,6/1/2017,5885,2251.7986,2212.2188,55,,,ALLMAN 24 6H,94078,977645
42109330420000,COTERRA ENERGY,8/1/2017,7400,2263.884,1863.1093,51,902.9352672,902.9352672,SEATTLE SLEW 42 STATE UNIT 7H,79566,532686
42389364670000,CENTENNIAL RESOURCE DEVELOPMENT,6/1/2018,9959,,2066.477,44,883.3167091,868.546321,CWI STATE LONG B U 40H,311012,673296
42389371040000,CHEVRON,,10123.0205,,,,,,COLE YOUNGER STATE 30-23 UNIT A 1H,,
42389378070000,CENTENNIAL RESOURCE DEVELOPMENT,5/1/2019,8675,,2204.1042,44,1794.870089,1296.688532,RED ROCK A UNIT U 13H,152335.02,400368.06
42109335590000,COTERRA ENERGY,4/1/2020,10022,2328.9377,1908.8776,50,2018.380618,2018.380618,HIS EMINENCE 27 UNIT 7H,267312,1336476
42389355480100,"ATLANTIC RESOURCES COMPANY, LLC",8/1/2017,7574,2006.2842,1984.9408,52,,,STATE DAGGER 37-48 1H,26924,255694
42389388870000,CHEVRON,11/1/2020,7085,2529.6096,2394.1,43,1308.824326,875.1199156,CHARLES GOODNIGHT 266-265 UNIT A 2H,163709.61,361036.62
42389355390000,CALLON,1/1/2017,9646,2011.0502,2538.5356,46,,,GRADY STATE UNIT 2730 1,221275,1053750
42389353840000,CHEVRON,12/1/2017,7561,3037.74,2885.652,44,,,CALAMITY JANE 2107H,274587.75,775081.06
42389354380000,CHEVRON,4/1/2017,4787,3004.8357,2960.451,45,2136.113543,1651.813129,SHERIFF WOODY 10 UNIT B 5H,186954,410146
42389366050000,DIAMONDBACK,8/1/2018,9218,1972.5435,2280.283,46,1644.782297,827.8442508,VICTORY STATE A 54-14-19 604H,312902,1082802
42389366540000,"MAPLE ENERGY HOLDINGS, LLC",3/1/2018,4572,3272.0012,3624.4678,54,,,PICKPOCKET 21 1H,128517,508286
42389373880000,OCCIDENTAL,8/1/2019,7239,2490.0972,2261.4854,49,2299.738479,2299.738479,KAYCEE STATE 57-3-33 UNIT 2H,146166,620349
42389375940000,"MAPLE ENERGY HOLDINGS, LLC",2/1/2019,5967,2380.7036,2639.3735,49,501.0084878,501.0084878,COOPERS DREAM 23-4 4H,73360,516980
42389381230000,OCCIDENTAL,9/1/2020,10526,1776.109,1189.2491,44,,,RYMAN 14-23-2S 12H,193153,104794
42389389490000,COLGATE OPERATING,11/1/2020,9600,,,44,1133.970012,1031.342887,SHADRACH MOSES CANTALOUPE 221H,193322,452189
42389390410000,CENTENNIAL RESOURCE DEVELOPMENT,1/1/2021,8235,2222.764,2239.9697,48,,,VINTAGE A U 06H,103904,593594.4
42109329690000,COTERRA ENERGY,3/1/2017,9681,1943.8645,1730.5054,53,,,AFFIRMED 23 STATE UNIT 1H,273853,1272653
42301319680000,DIAMONDBACK,7/1/2013,4905,461.24527,299.41162,46,1332.513597,1141.200765,EL PASO STATE 1-54 2H,54111.54,133955.4
42389350589000,CENTENNIAL RESOURCE DEVELOPMENT,2/1/2016,,,,,,,FOLK ROLWING A 4-34 33 1H,,
42389390410100,CENTENNIAL RESOURCE DEVELOPMENT,1/1/2021,,,,,,,VINTAGE A U 06H,,
42475370210000,BATTALION OIL,1/1/2016,3709,1706.2251,1654.2157,49,,,MONROE 34-232 3HS,47125,463251
42389349710000,EOG,6/1/2016,6925,2006.9998,2205.6167,49,,,STATE STREET 20-29 A UNIT 1H,260852,1087338
42389351330000,PDC ENERGY,6/1/2016,3779,2112.1804,2232.9456,46,,,KEYHOLE 43 1H,204646,590275
42389340570000,EOG,7/1/2014,4828,1324.1094,1117.08,52,2552.016533,2552.016533,STATE APACHE 57 1107H,172957,557673
42389349300000,EOG,12/1/2015,6402,1944.4224,2026.3618,51,,,STATE GATEWAY UNIT 2H,63042,409209
42389367050001,EOG,8/1/2018,7803,,,,,,STATE CREEK 17-8 UNIT 4H,,
42389350820100,EOG,6/1/2017,,,,,,,ALLMAN 24 6H,,
42389378810001,CENTENNIAL RESOURCE DEVELOPMENT,3/1/2019,6951,,,,,,IRON EAGLE UNIT B U 21H,,
42389344880100,CONOCOPHILLIPS,8/1/2015,,,,,,,TYCOON E 1002H,,
42389352650000,PDC ENERGY,12/1/2016,4580,2010.2544,2745.9006,41,,,ARGENTINE 71 1H,200655,576129
42389355690000,UPCURVE ENERGY,5/1/2017,7464,3082.1973,3773.9172,45,,,S. JOHNSON 19 2H,145546,302789
42389349150000,OCCIDENTAL,9/1/2015,4333,,27.694216,43,631.0903696,631.0903696,LENOX 2 11H,105173.64,268758.12
42389339130000,EOG,4/1/2014,4959,1388.4858,1338.8693,53,,,STATE APACHE 57 1105H,172489,516570
42389347690000,EOG,12/1/2015,4883,2010.684,2371.783,45,,,STATE HARRISON RANCH 57 1506H,229883,931428
42389376830000,EOG,3/1/2019,10085,2370.4822,2248.868,50,1262.017388,1116.367386,STATE MAYFLY UNIT 8H,168394,1291411
42389377560000,EOG,2/1/2020,7408,2076.703,1694.8768,64,776.7581938,774.653402,STATE APACHE 57 1603H,194122,870579
42389378810000,CENTENNIAL RESOURCE DEVELOPMENT,3/1/2019,8464,2513.011,2250.2056,50,,,IRON EAGLE UNIT B U 21H,133526.55,269876.84
42389380860000,BTA OIL PRODUCERS,5/1/2019,9825,2411.5295,2150.4727,54,,,GRABEN 21903 1H,57853,376716
42389388180000,CHEVRON,2/1/2021,7155,2661.571,2695.5488,43,1103.394011,1043.959523,HORNET STATE 26-27 UNIT B 5H,,
42389363990000,CENTENNIAL RESOURCE DEVELOPMENT,12/1/2017,7644,2308.7812,2359.4128,45,,,POWDER KEG A U 05H,120015,1346533
42389367020000,COTERRA ENERGY,11/1/2018,6401,1829.0328,1949.5782,43,669.1864308,641.4424671,SANDLOT STATE U 07H,129695.266,1100078
42389372070000,APA CORP,11/1/2018,14475,598.9555,552.1948,51,,,BURNSIDE 407AH,99735,412761
42389375290000,APA CORP,2/1/2020,4540,2011.5876,1812.4017,52,792.010175,780.6674576,JACKSON 409AH,102009,589127
42389377570000,EOG,2/1/2020,7434,2076.8591,1688.0565,64,779.4711846,779.4711846,STATE APACHE 57 1604H,196326,880827
42389380710000,DIAMONDBACK,8/1/2019,8628,1646.1691,1781.2383,45,1301.468468,721.8195428,WOODSHED STATE UNIT C19-15-13 601H,162482.75,874005.75
42389387010000,CALLON,1/1/2021,7464,2040.9379,1781.3248,45,2091.131402,1771.364644,RICHMOND W STATE 4239 A-A 70H,,
42389387130000,APA CORP,9/1/2020,4577,2908.1057,2812.8162,53,2470.774091,2470.774091,BRAGG 401AH,145546,602933
42389388750000,COLGATE OPERATING,3/1/2020,10648,1846.6008,1826.8304,48,,,BULLEIT 12-15-16 UNIT 2H,149241,1841521
42389390490000,CALLON,10/1/2020,4721,2050.4314,1869.2322,45,1234.416851,1155.104987,HAYES STATE UNIT 42H,99440,497849
42389352110000,OCCIDENTAL,10/1/2016,6670,1410.0061,1385.238,48,,,ROTHSCHILD STATE 56-2-25 UNIT 1H,105767,355964
42389356050000,DIAMONDBACK,9/1/2017,9362,1889.0172,2163.7446,47,849.3416725,844.3614399,ALAMEDA STATE UNIT 54-8-1 602H,278545.12,965982.8
42389351530000,EOG,6/1/2016,9466,2185.9026,2284.7385,48,792.2159784,792.2159784,STATE APACHE 57 210H,270156,860181
42389346410000,CENTENNIAL RESOURCE DEVELOPMENT,2/1/2017,9410,2063.6174,2268.3027,46,735.93142,735.93142,WEAVER STATE A 5H,294466,773053
42389356840000,CALLON,7/1/2017,6914,1971.81,2521.063,46,,,LANGFORD 98 ALLOC C 20H,93512,791642
42389356800000,CHEVRON,9/1/2017,9957,3073.57,3109.0884,46,,,BILLY THE KID 31-24 UNIT A 7H,218217.58,452721.6
42389369920000,EOG,2/1/2019,9957,2581.952,2636.1592,48,929.7329657,929.7329657,STATE CORTEZ UNIT 6H,352065,1263759
42389372390000,"MAPLE ENERGY HOLDINGS, LLC",11/1/2018,3979,2736.64,3162.4214,47,,,SIR BARTON 24 1H,81252,295790
42389373490000,COLGATE OPERATING,11/1/2018,7488,2160.269,2452.9165,43,,,GUAM STATE 26-21 UNIT 1H,239436,548306
42389344880000,CONOCOPHILLIPS,8/1/2015,4923,1691.7544,1865.1676,43,,,TYCOON E 1002H,241723.8,658772.44
42301320500000,SHELL,5/1/2014,4482,2273.8225,2886.9116,48,1153.360839,1153.360839,WHEAT TRUST 1-78 LOV UNIT 2 2H,81957,260901
42389357430000,DIAMONDBACK,11/1/2017,10341,1882.301,2178.7646,48,866.3747469,866.3747469,GOLDFINGER STATE UNIT 71-67 601H,268728.12,851819.5
42389358640000,CENTENNIAL RESOURCE DEVELOPMENT,11/1/2017,9130,2264.3647,2534.3386,43,839.4794532,832.8222807,PARKER A UNIT 2H,227497,606199
