,First12MonthOil_BBL,LateralLength_FT,ProppantIntensity_LBSPerFT,WaterIntensity_GALPerFT,OilGravity_API,AvgHzDistAtDrillTimeSameZone_FT,ClosestHzDistAtDrillTimeSameZone_FT,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,MEDIAN_WFMP Upper A - GROSS,MEDIAN_WFMP Upper A - NET_DPHI>8,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,MEDIAN_WFMP Upper A - NET_Res>30,MEDIAN_WFMP_UA_MRKR_SSTVD,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,VARIANCE_WFMP Upper A - GROSS,VARIANCE_WFMP Upper A - NET_DPHI>8,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,VARIANCE_WFMP Upper A - NET_Res>30,VARIANCE_WFMP_UA_MRKR_SSTVD,gor scf/stb
616,135060.06,4396.0,,,43.0,845.126482,845.126482,11.32,83.22,73.45,72.54,,75.55,-8094.21,0.03,1.91,1.17,0.26,,4.3,53.5,2227.1850760321004
617,114791.0,6858.0,1401.3998,1390.0626,48.0,815.0714224,815.0714224,9.88,64.59,142.76,112.32,107.79,136.8,-7777.17,0.0,0.79,0.4,0.03,0.93,0.04,212.08,3259.671925499386
618,90518.35,4147.0,2805.2979,3139.8945,45.0,799.3791491,798.1311623,10.38,119.62,78.66,65.0,58.03,82.15,-8004.14,0.0,2.73,0.76,0.52,1.04,1.08,12.66,3561.9493726962546
619,202659.0,10611.0,1968.9254,2401.3306,46.0,972.8176198,972.8176198,9.44,141.72,102.29,69.15,69.38,87.7,-7927.74,0.06,132.05,2.04,3.74,4.28,16.66,942.9,5787.278137166373
620,100420.0,10272.0,1820.0272,1131.0287,52.0,939.8300992,939.8300992,11.66,169.67,109.09,84.7,71.73,109.29,-7473.19,0.15,50.11,16.08,0.18,0.04,5.55,997.48,6297.181836287592
621,192722.0,9600.0,,,44.0,1032.635379,1032.635379,3.65,151.62,86.83,24.87,68.71,88.05,-7891.57,1.38,3.18,2.0,80.71,0.78,2.01,119.34,2458.826703749442
622,288298.38,6958.0,2501.9346,2795.6553,43.0,877.6637981,875.8435067,10.18,83.13,92.22,69.18,,90.0,-7712.3,0.11,66.03,0.05,6.36,,0.15,31.99,1324.8613467755176
623,114719.555,4244.0,1851.3195,1510.3374,43.0,2600.0,2600.0,10.24,114.51,83.54,65.22,58.03,87.7,-7928.96,0.01,0.46,14.98,1.61,0.34,0.41,104.5,1643.1420083524558
624,71238.15,3905.0,1395.3214,1509.2251,43.0,750.0756121,369.439675,10.69,88.06,78.62,63.62,,81.59,-8079.15,0.03,0.17,0.04,4.63,,0.01,122.28,855.888509176614
625,247934.0,9883.0,,,50.0,2600.0,2600.0,11.77,170.44,100.99,81.86,70.28,99.93,-7325.37,0.05,38.28,20.82,0.39,0.24,6.62,1279.3,4480.696475674978
626,112810.07,6656.0,1267.0076,1695.273,43.0,1533.057745,1018.649857,10.11,82.63,86.99,62.43,66.16,81.44,-8007.66,0.03,22.08,0.59,0.33,0.01,0.29,171.52,1482.4639325194992
627,308589.0,9482.0,2015.2246,3677.826,39.0,2600.0,2600.0,10.11,140.21,82.72,63.66,60.63,83.75,-7516.86,0.06,41.93,1.68,24.82,0.82,1.26,12.18,2006.8213708200874
628,96910.0,4750.0,1046.3242,1231.3339,47.0,2600.0,2600.0,9.56,92.65,101.29,82.7,84.01,100.43,-6645.46,0.0,51.08,1.45,5.52,9.47,4.75,80.74,3889.629553193685
629,101189.0,5981.0,2815.7356,3200.4001,50.0,2600.0,2600.0,-9.18,149.77,76.43,65.1,60.61,84.39,-6992.12,32.95,3.16,3.81,0.07,0.05,0.69,2491.33,7904.120013044897
630,67732.0,4570.0,2495.964,2376.4565,50.0,2600.0,2600.0,10.13,131.67,91.41,72.74,69.62,94.24,-7393.13,0.0,0.67,0.23,0.02,1.7,1.48,1125.71,9805.734364849703
631,66310.0,4705.0,3259.73,3882.6577,50.0,2600.0,2600.0,-2.83,125.72,76.43,68.71,62.49,85.18,-6883.19,0.53,14.35,0.14,0.12,0.04,0.02,22.42,14760.096516362539
632,126200.0,7101.0,2665.516,1785.8606,46.0,1113.133404,1109.780775,9.94,71.5,108.02,74.47,71.56,92.47,-7172.02,0.01,9.51,5.55,0.36,0.01,4.74,31.26,6252.717908082409
633,35542.0,4446.0,1991.9208,2485.6736,49.0,2600.0,2600.0,6.68,93.93,75.48,68.06,62.84,80.27,-6828.64,0.06,1.04,0.51,0.19,0.06,1.63,680.35,27291.683079173934
634,42464.473,4730.0,2057.385,2151.7205,48.0,2600.0,2600.0,9.53,135.73,88.63,72.51,61.43,93.21,-7540.41,0.0,59.82,0.3,2.93,12.06,0.33,67.18,9277.666062169192
635,86652.22,4395.0,1837.4854,1920.242,43.0,942.8260885,928.4675074,11.54,88.76,78.26,73.53,,82.5,-8088.1,0.03,3.69,3.36,0.47,,1.18,130.05,1989.7753340883824
636,181474.92,7921.0,,,47.0,819.288315,819.288315,11.16,90.91,95.45,88.13,78.35,76.16,-8011.52,0.0,22.09,5.76,2.9,1.55,9.58,2646.67,4044.12466471951
637,140809.84,10208.0,2469.295,2991.1382,42.0,867.0809665,829.977027,9.95,101.82,71.9,63.45,58.43,81.94,-7917.35,0.08,65.71,20.48,2.73,4.71,24.25,23.96,2462.3463814744764
638,191318.0,9739.0,3060.8892,2175.9622,50.0,1460.299351,1263.007657,9.28,119.21,118.02,81.46,76.85,122.87,-7499.36,0.06,45.88,4.75,0.79,7.23,7.5,204.37,3627.4621311115525
639,,,,,,2600.0,2600.0,7.65,93.84,80.0,41.04,35.98,96.52,-6752.92,0.12,385.35,21.42,24.8,32.78,2.12,604.15,
640,186969.0,5977.0,2407.9104,2507.4875,40.0,1053.622072,863.5379537,9.59,110.66,95.08,62.43,60.87,88.72,-7715.48,0.11,9.4,1.9,1.47,0.0,0.96,40.36,1889.1955350887047
641,213191.0,9036.0,2497.972,2251.1035,45.0,846.5398223,846.5398223,10.41,78.36,90.6,69.7,,87.79,-7703.6,0.04,98.01,0.02,1.6,,1.81,2.15,1694.6224277760318
642,129604.0,5781.0,1444.3273,1349.071,52.0,780.2549747,764.5082593,9.57,78.33,120.7,100.85,83.65,133.52,-7522.48,0.0,0.9,1.37,0.17,0.02,0.0,0.72,4191.159223480757
643,297458.0,9574.0,2011.355,2417.1326,49.0,827.9748616,827.9748616,9.44,104.52,102.96,82.7,82.42,102.62,-7805.56,0.01,60.23,5.91,2.07,0.07,1.9,435.39,3784.6653981402415
644,162219.0,7605.0,1153.098,2644.6304,46.0,670.9434444,670.9434444,8.03,143.9,96.39,60.74,70.31,90.47,-7941.84,0.03,46.72,0.39,0.94,1.66,3.18,555.85,6168.593074793951
645,115982.96,4924.0,,2600.4944,38.0,738.4180571,508.5528779,11.77,112.67,79.29,61.47,60.56,79.18,-8014.97,0.1,0.17,63.5,0.4,1.05,0.71,15.1,2836.6046184715406
646,139300.0,4423.0,,,43.0,987.8578402,987.8578402,9.55,62.01,143.09,116.16,105.56,145.02,-7163.13,0.0,0.89,0.64,0.01,0.65,0.13,71.16,4825.312275664034
647,200565.0,10133.0,2192.943,1972.6399,43.0,1266.615,1266.615,10.41,30.36,67.72,53.21,,41.35,-4833.76,0.3,0.26,26.8,15.59,,15.03,1063.43,7602.448084162242
648,49759.973,4316.0,2288.0518,2559.6116,49.0,2600.0,2600.0,8.86,163.86,82.19,46.41,56.64,63.13,-7353.2,0.01,3.11,15.07,0.53,1.53,1.53,1.08,2334.7227298535718
649,80701.7,4164.0,2272.1997,2404.3154,48.0,1769.31452,1769.31452,9.29,131.07,84.35,59.79,60.88,77.65,-7495.28,0.01,0.73,0.72,0.26,0.18,1.6,140.4,3192.658890704905
650,129640.0,10174.0,2509.655,2415.0579,70.0,2600.0,2600.0,11.7,68.09,103.44,95.61,87.08,98.89,-8128.0,0.32,8.81,0.01,37.42,0.47,0.03,462.49,5578.216599814872
651,126411.0,6011.0,,,45.0,2600.0,2600.0,8.42,59.66,104.89,69.5,97.9,105.4,-8045.17,0.51,0.18,0.37,70.31,0.9,0.0,48.93,11120.329718141616
652,100824.375,9226.0,2410.4946,2128.5251,44.0,859.7890874,801.8708173,7.07,190.02,102.65,45.2,40.81,98.25,-7202.98,0.1,16.31,0.78,1.91,40.03,3.82,928.72,1905.4004549991012
653,195074.97,9671.0,2507.7283,2272.831,44.0,844.1981388,844.1981388,9.85,114.13,89.15,66.02,62.22,89.45,-7867.26,0.03,3.18,1.34,0.04,2.04,0.62,610.64,2309.6991889835995
654,,10035.0,1998.6975,1732.9321,48.0,436.1268431,436.1268431,10.67,82.84,88.91,65.02,60.09,76.54,-7661.71,0.01,174.24,41.42,8.29,4.16,7.33,2486.14,
655,216442.0,9821.0,2643.207,3156.6458,50.0,2600.0,2600.0,10.2,83.54,129.02,106.97,89.44,131.97,-7380.79,0.01,0.08,3.42,3.17,4.56,0.57,3.57,1876.1053769601094
656,167758.73,10300.0,1018.3915,2249.104,48.0,829.0781702,816.0392642,10.34,112.2,98.68,91.88,84.32,97.6,-7927.69,0.0,175.78,3.55,1.47,0.04,1.23,773.96,4676.957437624856
657,90408.0,7148.0,2523.199,2821.985,46.0,2600.0,2600.0,9.08,162.51,85.44,56.15,58.47,78.16,-6831.81,0.03,130.95,20.39,9.12,4.23,9.89,2129.29,3290.062826298558
658,149969.0,7316.0,,,53.0,1664.692289,1664.692289,9.03,86.61,121.47,96.41,87.86,134.91,-7622.14,0.0,0.3,7.03,0.78,0.58,0.12,887.28,3757.5698977788743
659,191837.0,7316.0,,,53.0,1669.204545,1669.204545,9.14,84.65,128.25,97.93,84.3,135.94,-7707.42,0.0,0.03,5.73,0.02,0.24,0.05,480.67,3745.9718406772417
660,108194.0,4283.0,2527.7783,2711.177,47.0,2600.0,2600.0,9.99,89.24,76.15,57.95,63.49,82.06,-7348.89,0.11,52.65,0.34,1.73,1.12,11.62,160.22,6828.97388025214
661,175436.0,9396.0,2030.3601,2483.5232,46.0,2577.564793,2577.564793,10.05,62.41,87.6,69.45,60.54,84.41,-7803.09,0.06,0.59,10.29,0.07,0.11,2.53,1190.99,6545.948380036025
662,139586.38,4648.0,2665.9897,2442.0452,49.0,2600.0,2600.0,10.4,145.19,112.63,81.42,72.87,116.9,-7659.54,0.02,12.93,0.11,0.04,0.08,0.55,4.15,1265.6158143795979
663,189773.0,10102.0,,1556.9293,43.0,2600.0,2600.0,10.3,98.5,77.67,64.54,,89.36,-7953.05,0.05,7.13,11.52,5.87,,0.25,268.64,1319.5027743672704
664,131145.0,9906.0,1934.1702,2673.598,44.0,2600.0,2600.0,9.46,170.25,78.32,61.14,61.89,82.84,-6921.88,0.11,160.33,7.72,1.07,1.29,3.74,5776.6,3910.8925235426436
665,102906.0,6699.0,2566.9736,2020.7775,47.0,2600.0,2600.0,11.0,107.47,74.58,65.85,64.6,86.45,-7226.27,0.06,2.51,0.08,4.09,0.26,0.37,1190.68,14142.197733854196
666,135084.0,4720.0,2498.3582,2116.5776,60.0,777.2034921,777.2034921,10.0,99.24,110.4,74.62,71.72,99.17,-7287.09,0.01,0.21,3.21,0.16,0.07,3.31,9.86,4566.121820496875
667,,7223.0,2431.1165,2467.5103,43.0,1531.325462,1044.104302,10.79,64.21,83.4,62.5,,64.19,-8054.72,0.02,8.01,24.91,7.08,,17.0,52.02,
668,,,,,,2600.0,2600.0,14.25,49.6,101.91,100.13,84.07,97.98,-8349.22,0.01,0.7,0.64,0.02,0.33,0.03,1255.45,
669,160692.67,9162.0,1880.0397,2102.3708,48.0,842.8665992,842.8665992,9.53,79.35,106.31,82.21,83.96,105.92,-7940.58,0.05,26.01,0.64,0.09,1.32,0.78,452.58,6846.016062835972
670,,10502.0,3775.0103,4388.316,46.0,2600.0,2600.0,10.67,63.66,100.42,84.75,84.01,97.6,-8281.57,0.34,6.24,0.05,12.51,0.91,2.53,200.63,
671,50039.133,3618.0,,1069.3688,36.0,2600.0,2600.0,10.84,140.65,88.14,72.56,55.59,87.22,-7572.91,0.02,2.91,0.12,2.35,0.97,0.7,2.64,1135.5139386607677
672,180794.0,4890.0,1597.4575,1305.1678,50.0,2600.0,2600.0,10.28,123.4,110.71,76.95,71.64,103.85,-7342.24,0.04,9.59,3.35,0.18,0.17,5.03,145.51,4014.574598714559
673,71239.72,4312.0,590.74445,1428.0585,45.0,1242.722529,1138.644518,13.83,106.6,92.95,90.93,,86.7,-8309.44,0.03,0.49,1.04,0.45,,2.89,127.75,4105.0329787932915
674,107099.0,4840.0,2034.2872,1802.286,52.0,893.822646,893.822646,9.65,112.11,95.25,73.21,67.84,90.85,-6765.49,0.0,0.51,0.04,0.07,0.11,0.11,55.37,4802.407118647233
675,101313.0,5039.0103,,,,1114.161495,662.4078337,9.7,116.98,114.59,75.96,73.21,111.54,-7391.67,0.03,6.7,0.29,0.09,0.36,4.62,192.29,3961.505433656095
676,119170.0,6726.0,2631.022,2876.5571,47.0,981.9002541,483.9488307,7.22,169.14,86.96,42.74,46.56,82.6,-7363.53,0.39,18.24,0.58,15.25,32.12,7.98,127.41,4145.37215742217
677,198136.11,11202.0,1825.5287,2658.3398,48.0,771.4710833,771.4710833,11.23,63.6,100.19,88.71,83.62,97.58,-8283.26,0.45,6.85,0.03,17.33,1.06,2.7,98.87,3790.043622033359
678,204940.0,7474.0,1779.0233,1751.0078,47.0,836.1633949,836.1633949,8.86,92.98,105.91,88.27,86.87,131.93,-7534.71,0.0,9.81,13.7,8.58,1.99,1.95,194.66,3611.0715331316483
679,142792.0,7557.0,1893.6117,1902.6133,44.0,770.5230409,767.6892263,2.01,177.36,82.13,64.49,57.98,65.72,-7511.56,2.53,20.73,18.87,3.9,1.11,3.23,1129.6,2466.6297831811307
680,,9118.019,,,,846.7289552,846.7289552,10.34,77.88,90.22,69.08,,86.96,-7699.69,0.02,80.73,0.06,1.11,,2.83,3.75,
681,138609.0,4559.0,2322.9673,1968.0768,45.0,874.8796197,874.8796197,9.62,58.84,132.5,92.24,83.87,112.95,-6625.43,0.06,11.45,0.03,14.14,0.15,1.35,515.38,5803.519251996623
682,128789.0,4554.0,2757.1284,2720.9075,53.0,1497.723585,1497.723585,9.08,59.68,130.61,87.25,71.73,112.0,-6221.28,0.01,5.15,0.14,2.16,0.44,0.07,5.05,4826.86409553611
683,61257.0,3686.0,2544.0667,2362.1567,49.0,2600.0,2600.0,10.38,73.45,139.0,118.82,103.95,140.08,-7181.35,0.01,0.93,0.01,0.2,0.11,0.21,99.97,3841.6833994482263
684,90272.0,6829.0,2488.2715,2294.6885,48.0,2600.0,2600.0,10.35,147.06,105.79,77.9,72.53,110.49,-7729.09,0.01,9.01,2.37,0.22,0.03,0.5,31.01,3196.539347749025
685,93546.79,6626.0,1989.8425,1983.8273,48.0,335.29533,335.29533,9.02,63.74,129.7,93.06,87.25,129.58,-7969.7,0.01,13.18,4.59,0.44,2.23,1.58,310.25,5309.16100915916
686,117795.0,4423.0,1925.702,1714.2515,50.0,746.0852734,624.9141142,9.68,79.26,121.49,99.76,82.56,130.8,-7466.85,0.0,0.61,0.35,0.48,0.11,0.02,21.98,4361.831996264697
687,137074.44,10053.0,2459.999,2210.8098,45.0,549.5816254,482.6819707,10.15,130.85,82.42,67.92,69.54,95.15,-7935.93,0.07,63.35,7.8,8.9,1.78,2.61,314.83,5443.825267496989
688,153141.0,7238.0,2508.8206,2292.862,49.0,2299.176588,2299.176588,10.77,77.8,112.54,105.23,91.69,115.54,-6653.26,0.02,4.74,3.42,5.7,0.7,2.78,3.55,4562.834250788489
689,30038.0,3024.0,1181.8518,1642.5834,45.0,2600.0,2600.0,11.29,67.96,103.53,74.03,,55.6,-8050.57,0.0,5.22,0.21,1.84,,0.25,65.02,4965.943138690991
690,192250.81,10107.0,,,42.0,912.4653525,903.4185624,9.97,98.09,72.73,64.21,59.28,81.17,-7908.59,0.17,86.72,19.76,2.69,6.5,27.05,13.92,2056.1340677836415
691,151370.0,10280.0,2479.1274,2305.9822,48.0,1556.044801,1556.044801,10.15,70.5,140.59,113.84,103.95,136.98,-7746.16,0.0,2.13,0.59,0.14,1.84,0.12,45.48,3538.8716390301906
692,92419.0,6250.0,2038.1758,2490.5127,47.0,729.9013446,729.9013446,10.19,88.32,88.7,66.13,54.2,72.3,-7586.02,0.01,7.85,0.38,2.31,13.81,24.39,80.54,6764.8751880024665
693,211715.0,7652.0,2289.3796,1813.3035,44.0,2600.0,2600.0,9.44,144.99,94.34,63.31,53.45,88.09,-7528.19,0.04,4.24,4.22,12.76,11.18,3.78,3.41,1759.6722008360296
694,157407.0,5556.0,2509.868,2342.434,52.0,2600.0,2600.0,10.62,63.14,102.52,87.13,82.85,90.18,-8225.81,0.01,0.38,0.05,0.61,0.51,2.69,29.39,3258.2604331446505
695,114811.0,4596.0,,1704.3196,54.0,1418.235904,1418.235904,8.81,59.78,122.17,78.96,71.5,99.22,-5909.2,0.0,3.95,0.22,0.19,0.4,0.96,4.77,4088.536812674744
696,195170.34,10433.0,,,47.0,827.3737464,828.2728285,11.18,76.03,96.59,88.0,78.29,76.68,-8053.44,0.0,4.07,9.94,3.23,2.92,18.11,3527.32,4154.7173612547895
697,151903.0,5101.0,,,48.0,1709.643641,1709.643641,8.75,47.95,138.87,89.37,84.18,123.88,-6287.65,0.01,0.13,1.89,4.55,3.19,1.55,85.73,5459.306267815646
698,16586.0,4261.0,1888.2493,1563.9309,52.0,2600.0,2600.0,14.44,,36.43,26.23,,,-3949.97,0.01,,0.4,0.09,,,15.06,38424.45435909803
699,150453.38,7598.0,1735.6122,1664.1105,43.0,816.9451547,814.692656,9.97,97.88,79.67,56.76,61.38,78.33,-8099.8,0.05,2.27,3.88,4.93,0.15,0.73,223.13,2405.4147537263702
700,220577.77,4780.0,1116.721,1367.267,46.0,2600.0,2600.0,11.14,97.51,83.21,72.97,,87.09,-8041.86,0.02,2.78,0.11,0.64,,1.14,270.43,1722.346726054942
701,139387.8,4084.0,1222.2723,1132.8579,46.0,2600.0,2600.0,10.54,102.4,78.71,68.63,65.1,81.09,-8081.54,0.0,2.91,2.71,0.73,0.56,2.17,1.51,1814.4679089561641
702,167796.97,7255.0,1499.2389,1682.0171,43.0,2600.0,2600.0,9.91,95.08,79.54,55.54,61.9,78.36,-8098.62,0.13,2.39,2.23,12.36,0.06,1.43,84.85,1472.2759296547488
703,115416.0,4019.0,766.3598,1026.6748,43.0,2600.0,2600.0,10.5,113.47,90.54,66.16,63.87,88.89,-7760.69,0.02,6.99,0.01,0.24,0.0,0.04,97.04,1558.3281347473487
704,283968.0,10909.0,2525.0957,2044.8599,52.0,2600.0,2600.0,9.2,87.18,120.7,69.97,69.57,103.34,-7139.73,0.01,4.77,5.5,0.24,0.1,4.84,222.59,4462.689457967094
705,186174.9,9832.0,2579.7446,2008.199,43.0,1507.553389,1006.744297,10.32,105.06,88.57,64.27,64.86,84.45,-8009.18,0.04,46.57,1.14,5.09,1.45,1.7,513.46,1772.7352075924305
706,219218.0,9697.0,2452.106,1777.466,48.0,2600.0,2600.0,11.48,66.47,105.71,95.29,89.63,104.72,-8037.6,0.07,4.38,0.15,4.24,1.17,0.34,515.96,9642.725506117198
707,197484.28,7630.0,2288.1785,2098.4368,49.0,2600.0,2600.0,6.74,165.45,91.5,48.93,14.19,102.59,-7353.29,0.38,74.25,3.04,43.93,1.2,1.83,18.56,1726.5918583494342
708,41187.0,10325.0,1991.3854,2195.377,56.0,918.4873179,918.4873179,10.2,73.46,115.48,103.19,83.34,114.36,-6383.89,0.06,3.79,7.35,17.37,0.06,2.67,311.47,5897.8318401437355
709,149874.4,6950.0,2512.9468,2963.8335,44.0,1346.894455,1006.046838,10.9,109.39,72.74,60.94,59.73,79.8,-7973.4,0.01,3.28,5.67,1.4,0.35,4.96,39.42,2323.0110012116816
710,152803.0,10070.0,2484.5803,2122.8652,59.0,1031.3532,796.936341,9.77,100.89,113.41,73.9,72.26,103.29,-7305.12,0.08,1.79,9.12,0.89,0.54,17.37,246.7,4829.414343959215
711,180817.0,4821.0,1564.0531,1515.3279,49.0,2600.0,2600.0,9.23,115.0,114.63,78.48,76.06,120.63,-7468.14,0.02,12.94,2.7,0.05,1.47,2.97,51.91,3231.4218242753723
712,62297.0,4198.0,1632.9595,1358.8871,46.0,2600.0,2600.0,10.36,59.09,103.84,95.86,107.59,115.63,-8348.0,0.0,0.08,0.23,0.23,0.56,0.0,216.46,4449.684575501228
713,123619.0,6370.0,1402.8698,1384.3157,46.0,2600.0,2600.0,10.92,67.89,102.68,90.31,83.98,92.63,-8194.22,0.09,9.34,0.03,9.9,0.05,0.21,498.51,3543.3226283985473
714,84781.58,3905.0,1389.0251,1383.4724,43.0,366.6667104,366.6667104,10.74,87.91,78.9,64.07,,81.67,-8083.02,0.03,0.24,0.02,4.32,,0.01,139.73,1442.005327100533
715,107923.0,4812.0,1243.9539,1193.1289,50.0,2600.0,2600.0,10.12,77.19,136.92,110.21,96.36,135.79,-7543.15,0.0,0.47,0.19,0.34,0.92,0.01,248.89,3432.354549076657
716,60234.0,7207.0,2475.17,2414.0063,48.0,2600.0,2600.0,10.58,74.91,139.95,119.93,106.06,138.3,-7453.72,0.01,1.35,0.09,0.09,0.0,0.39,39.21,378.9388053258957
717,137078.08,7413.0,,2670.3853,53.0,1330.157095,924.7179903,11.52,100.25,82.26,70.92,60.36,86.91,-7722.39,0.25,11.76,2.67,2.39,13.51,0.64,26.63,1399.7634778660456
718,222255.0,7446.0,2489.624,2311.06,47.0,1525.244173,1525.244173,10.35,145.07,119.4,83.47,72.23,117.34,-7538.66,0.09,37.49,2.99,0.02,0.4,3.74,101.53,3924.9960630806954
719,155128.62,10059.0,2476.168,2602.4675,44.0,848.6893192,838.2046585,10.13,110.77,89.07,67.14,62.85,88.8,-7814.63,0.03,32.08,5.35,1.61,0.91,0.47,1615.36,1951.30092693405
720,157590.0,8951.0,2581.557,2230.2417,45.0,2600.0,2600.0,9.76,113.78,77.3,55.13,56.24,72.15,-7416.73,0.02,56.51,7.87,1.38,26.75,28.96,2277.19,9640.78304460943
721,105802.0,4451.0,2941.0671,2629.3708,48.0,993.4699509,993.4699509,10.62,94.46,110.73,95.15,81.51,111.59,-7064.89,0.01,0.35,1.9,5.75,3.86,3.03,5.45,3199.8922515642425
722,158387.0,6957.0,2630.7122,2756.5933,49.0,657.8638132,655.5709648,8.5,54.79,147.1,100.2,88.08,125.02,-6594.87,0.04,0.14,2.1,31.18,31.57,6.04,309.31,5278.299355376388
723,330549.38,6958.0,,,43.0,882.7995723,879.4307239,10.19,81.69,93.24,69.78,,91.73,-7718.18,0.19,52.33,0.1,12.39,,0.09,123.7,1387.6855554834199
724,261846.2,7140.0,1314.7513,1505.8595,44.0,1462.887788,1462.887788,10.47,91.7,92.1,64.97,,77.72,-8091.76,0.26,7.49,0.54,44.24,,0.85,22.36,1885.0080696225493
725,85026.0,4495.0,1402.02,1277.4915,55.0,2600.0,2600.0,10.45,68.52,95.63,75.18,70.43,91.66,-6813.71,0.0,10.86,0.36,0.05,0.11,0.0,19.81,4152.5650977348105
726,,,,,,2600.0,2600.0,9.77,62.42,143.9,115.5,110.87,140.84,-7547.8,0.0,0.59,0.0,0.0,0.35,0.08,207.37,
727,,,,,,2600.0,2600.0,9.37,109.15,103.72,79.95,80.46,103.47,-7784.18,0.0,15.29,1.46,0.83,0.02,0.51,62.47,
728,218393.0,5001.0,2185.1667,3081.264,50.0,2600.0,2600.0,8.63,94.66,103.78,76.01,79.89,125.2,-7464.88,0.01,9.25,12.04,1.08,1.4,3.16,114.24,3651.7562376083483
729,154617.45,4762.0,1864.0928,2191.939,40.0,2600.0,2600.0,9.38,110.88,117.14,90.27,85.24,124.89,-7694.61,0.0,6.75,1.0,1.85,2.21,0.15,30.57,3229.383617437747
730,,9999.0,2514.7551,1769.4281,48.0,1339.131746,1051.813795,9.42,118.79,104.26,76.9,77.36,104.53,-7778.77,0.01,64.54,4.46,1.35,1.75,1.69,290.31,
731,,5170.0,2518.058,2266.0098,47.0,2600.0,2600.0,13.31,62.56,102.08,110.76,104.14,108.31,-8072.77,0.01,6.46,1.96,0.06,0.33,0.72,232.22,
732,106683.72,4348.0,1503.9698,1392.3866,47.0,1639.958882,1440.105434,11.04,112.56,80.54,61.16,57.83,78.26,-8038.51,0.02,1.77,5.26,0.0,1.25,0.04,3.6,2183.357966895043
733,105475.0,7820.0,1394.2788,1345.2927,46.0,2600.0,2600.0,10.98,67.03,103.08,89.62,86.0,96.41,-8173.72,0.51,5.5,0.0,43.05,0.2,0.11,298.19,5382.782649917041
734,106018.0,4307.0,1418.4072,1380.0126,47.0,2600.0,2600.0,10.94,160.02,104.53,80.91,73.11,111.41,-7709.36,0.0,2.7,1.15,0.02,0.01,0.21,7.96,3519.402365636024
735,,,,,,2600.0,2600.0,9.22,66.39,89.5,66.7,63.21,86.04,-6884.26,0.04,75.02,3.91,8.05,3.59,2.97,1105.17,
736,201158.12,7902.0,1771.8281,2041.7035,42.0,1526.883792,1526.883792,9.36,76.2,85.04,59.77,,83.46,-7977.75,0.09,5.09,0.28,1.5,,3.21,355.47,1677.8691310099737
737,78920.0,4155.0,1438.0986,1370.6859,48.0,2620.488849,2620.488849,12.19,56.28,111.71,97.21,97.78,111.24,-7969.54,0.05,0.1,0.45,7.46,0.09,0.15,95.8,3980.296502787633
738,80285.0,3833.0,1491.3478,1321.1969,42.0,2600.0,2600.0,9.16,137.14,85.02,58.64,60.55,76.17,-7482.46,0.0,1.27,0.2,0.02,0.35,2.02,144.71,2761.7736812605094
739,190988.0,7394.0,2740.8767,2853.3247,42.0,2600.0,2600.0,13.9,99.2,93.8,92.16,,82.48,-8299.08,0.06,1.71,2.99,0.75,,6.76,247.39,17124.99738203447
740,81567.164,4243.0,2476.737,2307.8523,44.0,1355.493494,854.63449,7.58,161.34,88.14,56.08,19.6,103.08,-7320.22,0.11,48.47,2.31,15.14,5.24,0.56,14.51,3158.586585160666
741,143212.39,7107.0,2535.1526,2983.9534,44.0,2600.0,2600.0,11.18,110.52,73.83,61.17,60.05,79.81,-7985.7,0.02,2.02,11.65,1.19,0.05,4.26,53.68,1958.014247230983
742,,7312.0,2320.8428,2294.6184,43.0,864.3095789,831.281183,9.9,115.03,88.85,65.7,62.23,89.05,-7867.35,0.03,3.53,0.57,0.11,1.75,0.45,339.28,
743,121258.0,4502.0,2533.314,2253.773,47.0,449.0769898,449.0769898,9.58,61.75,143.25,116.57,107.11,145.26,-7225.42,0.0,0.86,0.47,0.0,0.56,0.13,114.6,4404.459911923337
744,229910.0,6958.0,2511.5293,2768.1484,43.0,879.6497436,879.4720748,10.17,82.6,92.74,69.37,,90.85,-7715.35,0.14,56.28,0.08,8.87,,0.1,75.32,1680.6793962855031
745,67793.0,7529.0,,,42.0,989.9093664,989.9093664,12.86,81.32,76.35,88.29,81.1,76.01,-8147.19,0.03,1.77,0.42,1.38,0.51,0.2,788.63,9529.199179856327
746,33656.938,4141.0,1550.5056,1372.5815,46.0,2592.018391,2592.018391,14.04,62.44,100.89,102.32,88.09,98.11,-8441.31,0.02,0.24,0.26,2.56,0.31,0.13,265.29,2343.4082149719025
747,107148.48,7683.0,3005.887,3186.4841,44.0,2600.0,2600.0,11.48,101.73,81.58,69.59,58.26,86.01,-7694.28,0.11,2.04,0.03,1.58,18.31,0.83,34.85,2598.087252380995
748,107624.0,7917.0,2493.4534,3420.1504,47.0,1793.289843,1793.289843,9.83,100.89,92.25,65.65,58.1,88.1,-6858.86,0.11,224.67,1.65,7.94,4.54,5.67,1103.29,4872.4355162417305
